Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,518.0,523.0,507.20001220703125,508.6000061035156,362.21807861328125,1940293
2018-01-02,511.29998779296875,512.9500122070312,497.20001220703125,499.79998779296875,355.9508056640625,2536583
2018-01-03,500.1499938964844,504.8999938964844,493.3999938964844,494.8999938964844,352.4610595703125,3870814
2018-01-04,495.0,495.5,490.5,491.5,350.0396728515625,2720308
2018-01-05,491.0,494.0,483.70001220703125,487.70001220703125,347.3333435058594,2939239
2018-01-08,490.0,501.5,490.0,497.20001220703125,354.09912109375,4990626
2018-01-09,499.0,500.75,491.25,496.1000061035156,353.31573486328125,3653710
2018-01-10,494.54998779296875,498.20001220703125,493.5,494.29998779296875,352.03375244140625,3121408
2018-01-11,495.0,495.0,488.75,492.3999938964844,350.6806335449219,2958642
2018-01-12,490.5,493.0,487.6499938964844,489.8999938964844,348.9001770019531,2808710
2018-01-15,490.20001220703125,493.8999938964844,485.79998779296875,487.20001220703125,346.977294921875,4078228
2018-01-16,488.0,488.1499938964844,475.45001220703125,479.45001220703125,341.4577941894531,4661889
2018-01-17,479.0,484.0,474.75,479.8500061035156,341.74267578125,3397744
2018-01-18,480.1000061035156,482.75,468.0,470.25,334.90570068359375,3671246
2018-01-19,471.8999938964844,478.5,465.3999938964844,477.29998779296875,339.92657470703125,3908165
2018-01-22,480.0,480.04998779296875,465.25,469.1499938964844,334.122314453125,2168115
2018-01-23,472.8999938964844,483.0,469.0,481.1499938964844,342.6684875488281,3779440
2018-01-24,481.0,482.5,473.1499938964844,480.5,342.2055969238281,2540792
2018-01-25,486.0,486.5,473.6000061035156,480.6499938964844,342.31243896484375,4016765
2018-01-29,480.5,480.54998779296875,468.25,469.79998779296875,334.5852355957031,2647116
2018-01-30,469.20001220703125,492.6000061035156,468.95001220703125,485.6000061035156,345.83782958984375,6592554
2018-01-31,486.0,493.6000061035156,483.3500061035156,492.29998779296875,350.60931396484375,6111327
2018-02-01,491.1000061035156,493.8999938964844,481.45001220703125,490.3500061035156,349.2206115722656,3649443
2018-02-02,483.04998779296875,492.6000061035156,472.3500061035156,477.1499938964844,339.81976318359375,2990091
2018-02-05,470.0,488.75,466.04998779296875,475.95001220703125,338.9651794433594,3435092
2018-02-06,465.0,477.8999938964844,465.0,467.20001220703125,332.7335510253906,3148093
2018-02-07,473.04998779296875,481.6000061035156,468.6499938964844,476.25,339.1788024902344,3631470
2018-02-08,483.3999938964844,494.0,476.79998779296875,478.20001220703125,340.567626953125,6038834
2018-02-09,476.0,479.8999938964844,468.70001220703125,475.3999938964844,338.5734558105469,2862450
2018-02-12,481.0,481.79998779296875,462.5,467.54998779296875,332.9827575683594,4569433
2018-02-14,469.0,469.8999938964844,459.1000061035156,460.1000061035156,327.6769714355469,4451284
2018-02-15,461.0,476.6499938964844,461.0,475.04998779296875,338.3241271972656,4723739
2018-02-16,477.0,477.75,465.0,465.70001220703125,331.6652526855469,2413209
2018-02-19,468.0,468.25,453.3999938964844,456.8500061035156,325.3623352050781,1842905
2018-02-20,457.20001220703125,459.6000061035156,451.8500061035156,453.04998779296875,322.6561279296875,2250010
2018-02-21,458.1499938964844,458.1499938964844,440.1000061035156,447.54998779296875,318.7390441894531,9163043
2018-02-22,431.20001220703125,435.8500061035156,425.45001220703125,427.45001220703125,314.2544250488281,8907361
2018-02-23,429.04998779296875,433.0,422.70001220703125,429.8999938964844,316.0556335449219,3418049
2018-02-26,434.0,443.0,431.1000061035156,433.0,318.3346862792969,5897086
2018-02-27,435.5,436.3500061035156,424.45001220703125,426.95001220703125,313.8868713378906,6814803
2018-02-28,425.0,430.8500061035156,424.1499938964844,429.54998779296875,315.79827880859375,6071324
2018-03-01,432.0,443.8999938964844,430.20001220703125,441.8999938964844,324.87786865234375,6222197
2018-03-05,441.54998779296875,441.75,433.0,434.29998779296875,319.2904052734375,2843005
2018-03-06,441.0,455.0,435.5,445.20001220703125,327.303955078125,7854169
2018-03-07,445.1000061035156,448.6499938964844,438.70001220703125,443.3999938964844,325.98065185546875,3474437
