Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,130.19000244140625,132.08999633789062,129.5,131.8300018310547,118.99144744873047,2756000
2019-01-03,132.10000610351562,132.97999572753906,129.07000732421875,130.07000732421875,117.40283966064453,3184000
2019-01-04,132.6199951171875,135.0399932861328,132.0500030517578,134.6199951171875,121.50968933105469,3583600
2019-01-07,134.33999633789062,136.0,133.14999389648438,135.3699951171875,122.18668365478516,2944600
2019-01-08,136.05999755859375,136.8800048828125,134.32000732421875,135.08999633789062,121.93392944335938,2636100
2019-01-09,136.1999969482422,136.74000549316406,135.07000732421875,135.72000122070312,122.50260925292969,1992900
2019-01-10,135.22000122070312,137.94000244140625,134.6699981689453,137.75,124.33489227294922,2149700
2019-01-11,136.75,137.75,136.41000366210938,137.36000061035156,123.98289489746094,1890400
2019-01-14,136.33999633789062,138.0399932861328,135.97999572753906,137.61000061035156,124.20854949951172,3100600
2019-01-15,137.42999267578125,138.14999389648438,136.5399932861328,137.77000427246094,124.35298156738281,1841900
2019-01-16,137.52000427246094,138.6999969482422,137.25,138.02000427246094,124.5786361694336,2247300
2019-01-17,137.30999755859375,140.6300048828125,137.19000244140625,139.8800048828125,126.25749969482422,2577400
2019-01-18,141.77999877929688,142.50999450683594,140.36000061035156,141.85000610351562,128.03562927246094,5421600
2019-01-22,140.9600067138672,141.14999389648438,138.6999969482422,139.82000732421875,126.20330047607422,3196500
2019-01-23,140.82000732421875,141.2899932861328,139.22999572753906,140.74000549316406,127.0337142944336,2966300
2019-01-24,140.88999938964844,142.0,140.4600067138672,141.17999267578125,127.43083953857422,2707200
2019-01-25,142.5,142.6999969482422,141.4199981689453,141.7100067138672,127.90924835205078,3206300
2019-01-28,140.3300018310547,140.7899932861328,138.8699951171875,140.47999572753906,126.79904174804688,3478300
2019-01-29,140.85000610351562,142.2100067138672,140.5,141.74000549316406,127.93634796142578,2424500
2019-01-30,142.4600067138672,143.75,140.94000244140625,143.27999877929688,129.3263397216797,3112800
2019-01-31,142.8000030517578,144.05999755859375,142.25,143.6300048828125,129.64227294921875,3473600
2019-02-01,148.6999969482422,149.0,144.33999633789062,144.7100067138672,130.6171112060547,5536500
2019-02-04,144.47999572753906,148.00999450683594,144.44000244140625,147.92999267578125,133.52346801757812,4692800
2019-02-05,148.39999389648438,148.69000244140625,147.41000366210938,148.69000244140625,134.20950317382812,2962700
2019-02-06,148.99000549316406,149.49000549316406,148.2899932861328,148.89999389648438,134.39907836914062,3147200
2019-02-07,147.6699981689453,148.89999389648438,147.25,148.14999389648438,133.72207641601562,2961700
2019-02-08,147.97999572753906,148.63999938964844,147.19000244140625,148.61000061035156,134.13729858398438,3952100
2019-02-11,148.99000549316406,149.32000732421875,148.0500030517578,148.47999572753906,134.01995849609375,2977700
2019-02-12,149.1999969482422,150.50999450683594,148.9600067138672,150.36000061035156,135.71685791015625,2654900
2019-02-13,150.99000549316406,152.67999267578125,150.67999267578125,151.47999572753906,136.727783203125,2759700
2019-02-14,150.92999267578125,151.63999938964844,149.9600067138672,150.52000427246094,135.86126708984375,2110700
2019-02-15,152.0,153.32000732421875,151.58999633789062,153.32000732421875,138.38861083984375,3039400
2019-02-19,152.61000061035156,153.75,152.38999938964844,153.27999877929688,138.3524932861328,2479600
2019-02-20,153.3300018310547,154.83999633789062,153.00999450683594,154.5800018310547,139.52587890625,2622400
2019-02-21,153.5399932861328,153.75,152.0800018310547,152.61000061035156,138.48233032226562,2706300
2019-02-22,153.25,153.60000610351562,152.3800048828125,153.1999969482422,139.0177459716797,2868500
2019-02-25,154.1999969482422,154.67999267578125,153.72999572753906,154.05999755859375,139.798095703125,2312500
2019-02-26,153.88999938964844,154.80999755859375,153.6199951171875,153.9199981689453,139.67108154296875,1986300
2019-02-27,153.86000061035156,154.74000549316406,153.11000061035156,154.60000610351562,140.28814697265625,1751400
2019-02-28,154.08999633789062,154.57000732421875,153.41000366210938,154.07000732421875,139.80715942382812,2843900
2019-03-01,154.99000549316406,155.85000610351562,154.63999938964844,155.72000122070312,141.304443359375,3385400
2019-03-04,156.7899932861328,156.97999572753906,153.97999572753906,154.5,140.19737243652344,4068400
2019-03-05,154.50999450683594,155.19000244140625,153.61000061035156,154.14999389648438,139.87977600097656,3381900
2019-03-06,154.10000610351562,155.02000427246094,153.72999572753906,153.74000549316406,139.50775146484375,3929400
2019-03-07,153.57000732421875,153.83999633789062,151.63999938964844,152.47999572753906,138.36434936523438,3579600
2019-03-08,151.27000427246094,151.80999755859375,150.3800048828125,151.58999633789062,137.55674743652344,2920700
2019-03-11,151.0,153.22999572753906,150.5500030517578,153.19000244140625,139.00863647460938,2792800
2019-03-12,153.57000732421875,154.3699951171875,152.8000030517578,153.5,139.28993225097656,1822000
2019-03-13,154.3000030517578,155.44000244140625,153.85000610351562,155.0399932861328,140.68736267089844,2533900
